count	reward_sum	squared_reward_sum	length
1986	1.1326286522990756	10045.695993624882	283
1987	-6.088396472004661	10040.449030285023	271
1988	327.7476407590823	177.64296194808392	665
1989	-44.82107996627571	10026.900127895597	205
1990	73.33859685618341	10079.258732842967	475
1991	4.27663901599206	10048.482383764627	285
1992	-3.590123269296697	10045.93430568309	250
1993	170.52421505280472	10130.025942743874	643
1994	-40.623413985660505	10024.96935464775	187
1995	-37.63617622701487	10023.004355280551	229
1996	27.25812048936065	10062.277752791451	326
1997	-46.26642756219472	10021.604944892812	181
1998	-15.63416740199311	10036.815943318714	248
1999	56.90433631507801	10078.893996621438	364
2000	197.15675303570333	10152.494411475936	646
2001	-13.483732911180823	10039.339339775443	242
2002	191.92981859535308	10138.70478369209	731
2003	87.82503191271681	10086.588911972856	502
2004	12.110055984646905	10052.078099321327	293
2005	76.18911720550341	10078.664230508883	470
2006	-41.75995788128138	10024.80827392128	183
2007	74.17239492135317	10081.280115677291	460
2008	86.38621620833783	10100.18451997611	402
2009	-28.31064599615921	10027.884762239226	234
2010	14.069516810620698	10059.387086610055	268
2011	99.58239450286888	10093.253842976932	494
2012	118.18828130992043	10102.427105321927	556
2013	169.02644206250494	10124.13787835832	681
2014	47.568285184169156	10074.359622735923	346
2015	12.601242279643387	10053.196298339753	312
2016	53.77344332319905	10072.21817675816	397
2017	-7.199089562800182	10046.022512507734	236
2018	56.432282800596255	10077.57571799607	398
2019	85.04269908715827	10097.033399730612	408
2020	-90.34565102421104	10005.318698072359	140
2021	191.95057244832668	10153.666057080989	629
2022	-64.76901537132346	10013.023511425285	174
2023	-71.62309954665143	10009.851541706857	132
2024	88.4718996219361	10091.353583828633	453
2025	25.568113048129007	10063.114232559477	309
2026	-20.295089243698953	10031.36587873958	254
2027	-38.50124599267628	10025.102050756126	204
2028	126.32400356907783	10111.520342306103	548
2029	-14.198518732869545	10035.342399453395	263
2030	-76.52384466340901	10006.301084197932	135
2031	36.21734411711395	10068.995104138545	330
2032	-16.934390107699016	10036.137205368103	243
2033	8.098158187811109	10054.698360897302	261
2034	-8.171274187117177	10043.710549059042	240
2035	4.567671072251457	10047.801899283088	289
2036	77.59596109739311	10093.134074508645	390
2037	81.55831152425279	10088.599621508258	434
2038	-13.938666347673433	10038.600356205543	243
2039	-63.750689635011824	10013.414902904073	148
2040	115.79373942903845	10097.392924124808	548
2041	101.0455719438232	10100.498273740173	472
2042	-59.78074946856481	10014.733065901808	174
2043	-60.37295281206273	10012.728630867638	187
2044	-69.0652856404831	10010.25955290342	137
2045	-46.51718408154077	10020.300871568763	191
2046	-16.955477879754298	10038.033931501512	227
2047	160.1975818011029	10122.836556931044	634
2048	16.670046294116034	10054.179628251566	300
2049	-64.2120535110488	10013.494382585619	164
2050	-33.510375327676854	10029.303008875528	203
2051	118.94538342098903	10106.006340276104	581
2052	73.55601295040427	10091.497848765068	384
2053	-3.846098319316596	10047.011125697165	247
2054	113.7886821736133	10109.438131814724	473
2055	150.10727011220823	10118.504181520511	624
2056	-66.63339415200282	10012.508858221536	135
2057	-24.73643930945056	10034.775221121987	213
2058	94.58671419130562	10086.43990563622	524
2059	71.21625509773526	10086.896921691608	401
2060	-65.47932519606456	10013.400249255157	136
2061	198.364221553533	10148.636578660009	683
2062	41.23979207649529	10071.246198602348	336
2063	-49.59706451630429	10018.43133592305	190
2064	204.67734923754438	10170.577990851001	620
2065	-30.139059200728013	10030.791354600391	202
2066	326.50359580979534	168.90899932337712	692
2067	-25.954000929702914	10031.97338118306	226
2068	-69.81636132329521	10009.937691750816	147
2069	2.193475418718222	10047.740165937335	270
2070	99.1261367218105	10102.017104019355	445
2071	82.9074217217919	10100.490475342987	390
2072	114.6468515229326	10102.012424434493	554
2073	138.5394594059065	10121.44034092024	529
2074	-11.640596207067674	10037.38676602553	261
2075	-9.972495944276261	10042.859075274415	241
2076	321.877411541134	162.1555269720851	707
2077	58.077777868401995	10080.42701795223	361
2078	30.933369410070952	10063.867650680866	317
2079	37.90522355971481	10068.076444644257	333
2080	37.92757579884611	10064.949748867102	355
2081	-61.34370801001973	10014.507555853452	162
2082	51.56376437031844	10070.088225907659	468
2083	28.138139339085967	10060.101128779652	325
2084	31.729408864398522	10062.9205842098	333
2085	15.882853315220075	10051.468797964586	336
2086	-35.96701969422155	10026.412903689108	208
2087	-45.50089577323668	10022.675066883088	182
2088	83.12791775382337	10084.401421558001	470
2089	30.85070187292746	10059.76371322524	336
2090	-38.91889004113741	10024.632090895197	208
2091	147.46398987671057	10126.395541421994	568
2092	8.928843432880214	10045.807790010182	322
2093	53.33715366560915	10075.426549247652	363
2094	327.80946782401685	166.5533366090652	712
2095	-75.77659260328775	10007.87506886253	118
2096	-13.456348557183858	10037.972343545143	278
2097	161.97456662160624	10140.542254222315	560
2098	32.7765675050868	10064.009195358329	346
2099	24.05244111393408	10058.690974370651	316
2100	-2.4704237239596836	10044.5997944477	278
2101	-5.342240361267059	10041.946542882088	260
2102	-53.07511477953893	10014.261554680112	220
2103	324.7036669243332	160.71406917018592	750
2104	-43.96211572169773	10023.806523956486	182
2105	-42.04899286020241	10023.975120219455	211
2106	-35.01843681230332	10027.027393676219	201
2107	-68.69966538209816	10010.82807813872	153
2108	-24.51940633760404	10029.366441211816	251
2109	-3.3732137891524303	10044.931310996084	256
2110	-66.90016118194754	10012.77313606324	135
2111	-11.7772110045821	10039.314305671729	257
2112	148.01800284655744	10123.629695593638	566
2113	-69.07725044390327	10010.60422380016	140
2114	31.58679248349884	10064.791007698766	327
2115	172.5361692302945	10148.003295656756	563
2116	182.48079884648797	10145.49735230815	638
2117	133.67915544824157	10113.851356742045	535
2118	84.97567705314219	10083.14128791172	475
2119	80.49359317861243	10092.40078027827	411
2120	-3.720565463277026	10041.28929500751	288
2121	-26.114098571302762	10032.28088528448	220
2122	321.561339969836	151.09062664542537	781
2123	25.24880044637682	10060.447444343823	316
2124	-48.21976052176388	10022.048667586012	174
2125	65.98983346736296	10076.065858151725	442
2126	142.29388800622596	10115.798344136676	576
2127	-4.567033686575783	10040.896812628562	277
2128	-27.869787308293695	10032.136271168565	211
2129	28.008631682555546	10062.110066150504	314
2130	328.3021590997868	173.10930464470087	686
2131	44.84742741448477	10074.927741817346	339
2132	323.10884177425675	165.582059253078	714
2133	-33.92427542140443	10029.355892993713	196
2134	215.03847487107635	10162.813589851068	677
2135	86.36342571608486	10095.101806089118	421
2136	-49.489812316941325	10021.89750888104	169
2137	-73.85950291601878	10008.982268095326	125
2138	114.69279977016305	10113.21002179665	477
2139	3.1259747018869035	10046.668923043924	278
2140	325.20815695299024	163.33034832961224	727
2141	-70.74008910002466	10008.76384147511	157
2142	-68.35115838096965	10011.772683477657	135
2143	66.87053246112228	10074.130275710042	464
2144	-1.9996673880030187	10047.542069181387	268
2145	105.52015790853795	10100.726557680016	490
2146	193.95752071815633	10151.780671201397	627
2147	-13.646263837730785	10039.677436376549	239
2148	-17.00563978312961	10038.793972331614	230
2149	23.52143445716024	10064.190441539477	292
2150	-12.242774882361317	10041.404898681269	236
2151	9.951959763925913	10053.503277380214	279
2152	-9.825808016338527	10044.836265432861	237
2153	-41.067564384320924	10023.27604934779	211
2154	18.305013234858933	10054.224040047944	335
2155	327.3739254598569	167.26818280078888	700
2156	81.09908946758287	10093.053252624533	425
2157	-30.73530602645019	10033.615755580762	191
2158	16.504865987146957	10057.431429940796	311
2159	106.73516320492826	10112.230827885953	435
2160	35.50647508188791	10059.184980822529	379
2161	324.92779099598243	173.14966691145176	670
2162	62.469338343954604	10078.247551024113	411
2163	-7.333219280177929	10044.612145109846	272
2164	-68.01312758907062	10011.055690543648	143
2165	318.0428125403074	139.9035578758063	855
2166	327.1298685655022	168.14060255483756	700
2167	-79.1598969508749	10005.72577470921	132
2168	99.09633346271897	10095.96344199516	468
2169	321.5370508357474	151.82881590978042	809
2170	57.48817893405311	10077.21213593072	383
2171	129.24298010063072	10101.971456438887	597
2172	46.63441725828906	10062.438713605834	410
2173	-27.4426364222701	10032.047251649241	218
2174	-39.42051633176981	10024.148633154038	214
2175	-19.30580453377671	10035.345064323797	237
2176	326.78302651274214	165.1129047913439	708
2177	-5.678861859883867	10044.82365035443	247
2178	20.99094648574325	10055.512229367072	327
2179	-51.89070176097851	10019.529830251437	170
2180	-2.92253855810371	10042.915152514077	284
2181	163.72150172033582	10139.066856177167	568
2182	82.23787559815472	10090.795924402755	430
2183	-28.207645183242178	10031.850425793511	221
2184	326.10682408193594	171.50966269624223	679
2185	-54.32457536532196	10027.356999925258	304
2186	325.93362866288237	164.67223430920566	707
2187	26.69328559166965	10059.066610751408	339
2188	-19.66236489609136	10033.033053380985	247
2189	34.209973812649196	10060.461298692573	362
2190	119.7932996796323	10109.359914659106	506
2191	48.81102183426856	10067.75019225821	412
2192	88.31018295681747	10099.513747786636	413
2193	326.12422394172324	165.13656702799025	702
2194	24.74314480225526	10058.703432886112	330
2195	99.5703802631242	10089.497596741232	540
2196	74.12642887366493	10084.775396983563	421
2197	182.36789459521117	10144.503210180479	616
2198	160.02480871418828	10138.821580684931	545
2199	172.98688559669336	10149.556108151106	556
2200	325.9470521830392	164.91669583501672	711
2201	-35.99046552715744	10026.958670164762	212
2202	-37.394164252521215	10026.128392050357	196
2203	64.57386282760234	10080.353904917318	405
2204	325.61371527455924	162.46152331242672	733
2205	83.25530867509298	10095.372374698849	410
2206	-17.815084409292396	10035.879921570897	240
2207	71.8188680596098	10086.971680798952	397
2208	-17.3717801964293	10033.942687213957	252
2209	29.687006819204413	10066.763418146393	302
2210	-35.790477461858615	10024.237613488645	232
2211	42.083735972912166	10069.737747379564	342
2212	22.712201182310253	10059.473733546138	309
2213	-2.23005640593243	10044.96717360295	286
2214	-31.962919433473516	10027.573109725294	222
2215	-64.12667630524479	10013.887336798469	149
2216	-33.39673469219319	10029.469328772182	195
2217	329.14103887174986	174.94375408353923	673
2218	-5.188912211919032	10043.92124778642	252
2219	-82.23007886964285	10043.597249580604	439
2220	55.74795596249916	10076.69257785321	381
2221	11.085516823225078	10053.636842646192	291
2222	48.66421174941658	10074.23353493755	358
2223	324.9078067239879	158.0628981476798	740
2224	204.4806590075534	10147.956184314206	710
2225	-2.9810842534577233	10045.462472201589	281
2226	-9.97830092959235	10042.549284636547	239
2227	141.82479208207027	10117.437855733246	561
2228	319.79547929217375	141.00565750311674	825
2229	185.7893172267477	10152.61010455091	589
2230	326.847308901045	171.497889871056	689
2231	328.5523632774346	178.11204771215188	663
2232	81.7590753013427	10094.242016837325	408
2233	-81.37313855128298	10008.746836198168	286
2234	-40.29708122640059	10021.220011170524	261
2235	169.74002405092398	10112.99444485899	727
2236	323.630849070753	154.7333050605763	755
2237	7.338890793779726	10048.919476561801	295
2238	-43.3406716575823	10022.625735088941	195
2239	69.74905619944721	10077.589747136219	427
2240	158.22413008660584	10112.279472993128	837
2241	14.027709393145159	10050.598668251556	334
2242	328.66755107439155	176.27513662020453	667
2243	50.96835890892038	10071.260797034936	391
2244	68.4212501488118	10064.838282748206	536
2245	327.18914249910915	168.58116978764187	698
2246	324.1165670738454	162.43454813898836	718
2247	317.6211978880183	153.0407202570879	745
2248	70.18786930585796	10081.515334053041	416
2249	322.24284871654567	147.49769460512854	789
2250	-12.31895494567732	10040.164185643915	239
2251	324.214556288568	158.85914192373397	721
2252	324.1423758761012	155.76979286730898	748
2253	11.876433127667354	10051.690616314081	295
2254	-34.91910389964126	10027.712363155562	203
2255	5.8054925045887416	10046.729629090449	297
2256	219.09781227399623	10153.948626343286	743
2257	52.324883266166495	10072.791774396304	372
2258	-62.60266507643258	10013.541843255538	166
2259	-16.614908586088475	10036.782498652534	235
2260	-79.70810961706903	10005.760154094214	136
2261	102.63710147534434	10102.990110452378	460
2262	85.11727834250499	10083.774074617686	483
2263	199.65592425242608	10155.012159247377	639
2264	195.9338341534613	10142.594904291707	699
2265	79.05335610084131	10085.473975884448	442
2266	31.23943861558442	10062.68496749687	333
2267	93.80292410742891	10100.239134916817	450
2268	-76.71647426236933	10007.52152508965	136
2269	326.7488830361178	165.09080113264523	703
2270	158.23809437294352	10130.288768705685	579
2271	105.11296999279989	10096.903330237321	495
2272	141.8411985753353	10109.05065872985	618
2273	67.82921067628968	10081.624504451007	539
2274	-59.56464238071242	10014.076148091386	248
2275	82.77183078840275	10082.820857940085	588
2276	-59.15780469507475	10014.962581638269	162
2277	323.59295016136576	153.92714478690692	750
2278	320.33980329125325	143.11089453986995	834
2279	326.7043927339254	167.46114276578854	707
2280	10.102401249219668	10050.120997930078	396
2281	121.36680790466039	10104.278863361824	541
2282	114.12706459878694	10099.05548301757	547
2283	324.8150269977569	155.01879140729778	743
2284	324.14278502276443	154.9822935986027	769
2285	325.23603741318306	157.28182937448977	751
2286	92.29766936539625	10086.784196891578	494
2287	325.940806134722	162.85122042959873	720
2288	58.86940404021999	10073.057124475687	411
2289	322.95672102121137	150.9745662923732	773
2290	56.512260910884805	10073.185442645039	395
2291	169.25398811648654	10129.974282339866	617
2292	31.426815092866576	10063.599332034055	329
2293	17.87703922373896	10057.961332624247	306
2294	-9.387978051167025	10038.367588037612	260
2295	324.9693445831643	164.3374179445048	724
2296	89.27072144172504	10087.785028523864	567
2297	160.4239718991896	10119.379885424885	639
2298	81.95206288730347	10083.45249917143	465
2299	-23.618494444718706	10034.999861751956	220
2300	328.3056998479104	173.16997806798838	674
2301	-77.21138252997679	10006.896347926406	121
2302	-66.87872206734882	10011.938643581017	147
2303	6.428845875920132	10045.478845092146	330
2304	-74.7366156336542	10008.44473572796	126
2305	46.40577594083146	10071.160390529776	354
2306	324.28642486829557	152.16415025892397	765
2307	-61.82550724071341	10013.471132578568	156
2308	37.40466922294661	10063.298901837255	358
2309	101.58411670395174	10095.592229199581	491
2310	70.76520810370116	10083.039942528536	420
2311	328.0707407557235	168.5809707610992	693
2312	325.02304842450906	158.15956373769825	744
2313	67.88393800298593	10080.750020090967	406
2314	15.276925822417596	10051.58726240747	308
2315	95.59824001650247	10095.933769119076	461
2316	-3.8136660557227344	10042.594570744195	283
2317	-29.396047309823686	10032.680494952237	201
2318	-20.47563377940402	10035.908338837718	242
2319	136.7474281660621	10109.384315665891	581
2320	71.4761953263806	10077.630919684258	451
2321	328.2817200809621	169.83741392756463	697
2322	324.6372897128637	157.1553672365897	744
2323	-62.398609751900345	10012.183326231972	175
2324	-45.56604176225507	32.298250776246526	2000
2325	-45.570813368922025	10022.702540708417	183
2326	68.20463446085282	10079.512716706668	411
2327	7.9626674212764215	10048.986902667173	332
2328	326.2760614587962	162.99592248374643	722
2329	34.44687839617663	10066.719911357593	324
2330	102.49262329128652	10101.206479741184	461
2331	109.64305272773791	10102.717568691838	502
2332	324.912220845429	156.98603845972875	744
2333	-52.88017191194045	10018.326134120029	167
2334	-41.33369225050505	10035.965162961584	342
2335	71.00589669362938	10081.066861133268	430
2336	-18.422799281385807	10035.90520583065	274
2337	325.3528009336953	162.4680911320576	716
2338	134.48950089404792	117.95446256828909	2000
2339	325.38020066944966	167.18917999447638	713
2340	116.1728946224408	10095.692221605757	594
2341	326.6959506392218	166.57399638857268	711
2342	156.21241822954494	10129.314252117918	576
2343	108.2987326237577	10101.210264152034	487
2344	325.18408506364113	162.73297822860556	729
2345	46.2690151754388	76.52054905750826	2000
2346	-52.876559761586904	10018.140566848648	176
2347	118.72532209510013	10102.828904580641	546
2348	325.3299791954183	153.76813687632017	754
2349	82.5731950781674	10084.514563147035	466
2350	-61.562695280538556	10012.2074711796	194
2351	321.6256908995325	145.85232236212283	798
2352	-58.302361938521436	10016.05682712727	154
2353	92.6165520750346	10095.483394649655	441
2354	-2.400646795077705	10041.393614595547	284
2355	214.8286310672928	10162.478203972678	668
2356	57.533818188272534	10077.660484658389	394
2357	-60.03248611731145	10014.137340071744	167
2358	-28.652157851985564	10028.662451658385	232
2359	21.68828780595733	10060.045942171808	305
2360	-78.68006992081645	10007.447487993113	134
2361	325.9233128200834	162.06277127933626	737
2362	328.1962958111556	166.63762803707777	705
2363	26.82299207489548	10055.849185643332	357
2364	-8.929385839327423	10038.861823256311	271
2365	139.51529760137947	10112.025700814876	584
2366	330.2855329188013	175.8246249969208	673
2367	-45.76997928697491	10020.88143906065	192
2368	107.19707428785293	10094.696129587428	540
2369	2.8422565486456506	10047.073615129924	281
2370	144.33702767089727	10119.192974176996	569
2371	61.10490532880678	10076.905571759757	401
2372	28.89669089524611	10060.96241265701	330
2373	-69.45986358689875	10010.307085540217	139
2374	323.0738479520293	149.37861149541592	780
2375	24.229297099350276	10052.993892212678	362
2376	325.35255957952825	162.47089107819446	725
2377	327.1648195924001	167.96669976251098	705
2378	-63.32672896867991	10013.7948352918	140
2379	-78.65191884465423	10006.41277704556	125
2380	-26.224078479726373	10029.767084199306	232
2381	322.5225490709439	148.59016129317936	792
2382	-67.5320210726273	10010.070704761643	161
2383	-57.95797400268066	10018.880201989776	301
2384	322.5981167775822	153.66962009707927	771
2385	327.93330992506304	166.73266557500781	706
2386	-52.04637770140061	10019.292288233508	174
2387	227.34045530828516	150.98195157511347	2000
2388	-29.873468588797863	10027.6826727253	227
2389	113.32678576477659	10094.93905311028	539
2390	-55.98604653079427	10015.501663031097	175
2391	20.86920413918942	10056.06013506842	327
2392	-78.43117330285801	10006.07654870701	130
2393	218.18709499317004	10152.791078586046	757
2394	325.8218136318922	158.75643699361837	744
2395	-41.06440355393169	10025.64050011508	190
2396	151.73663126815782	10117.83886803519	625
2397	203.42006530591846	10136.596662528631	765
2398	325.84462425803036	161.861479546587	731
2399	326.8956156217502	163.7648698692286	717
2400	-18.37294429126304	10036.985969354648	228
2401	60.15905519255193	10071.340918229482	511
2402	19.724981884579762	10060.827786333417	335
2403	-23.37721222097403	10035.124058152955	216
2404	-11.0481695687359	10040.70174583505	253
2405	-34.40897335569119	10025.939733733321	221
2406	320.15799090643003	153.27986348083928	735
2407	-77.00561931111531	10006.531129160403	136
2408	10.036680960306668	10051.544326691164	306
2409	-31.293534706777436	10027.106153393732	247
2410	77.26951439905005	10078.125955814014	470
2411	324.11831286913923	153.4414964635558	757
2412	54.57934748042868	10073.406918814828	453
2413	169.5785391402917	10124.698468418439	687
2414	135.80866511830303	10107.912305635893	593
2415	3.7538185906812203	10045.491818298944	290
2416	328.64828190181674	168.9308588550374	695
2417	63.57936612860786	10077.963130960467	408
2418	281.4723365680871	168.45370063149537	2000
2419	326.3013916781973	158.8295602723736	735
2420	324.4427460329916	154.4822771410031	754
2421	325.5916485612137	160.39794716011053	740
2422	317.04794933831215	146.4427497824382	871
2423	-73.90497847010231	10009.72907018757	192
2424	186.5444077501022	10133.45974113537	684
2425	-12.272876152471909	10035.384014714176	268
2426	327.44743165599107	169.88768009063733	695
2427	177.88010146311728	10133.886288129072	698
2428	38.30527470054014	10053.585044171417	429
2429	33.196928744903914	10062.3190854691	340
2430	326.75466898518175	157.57157992785602	731
2431	10.2885025560482	10050.129405855403	294
2432	322.894006866722	153.4536259834479	768
2433	-91.46968329960858	10010.385348675802	237
2434	-34.64737190687735	10027.543958377664	201
2435	196.64221261412473	10148.252293292413	704
2436	325.8779771144372	159.98587173691905	732
2437	328.44021794621705	169.23645583949818	698
2438	-41.85470109390353	10023.321556940879	203
2439	26.001787472607035	10058.59120709937	333
2440	-51.44347143194303	10017.084416766938	191
2441	-26.093051277563674	10033.568283522296	209
2442	121.5630418871406	10100.192627198418	565
2443	125.64171045146472	10107.640173800091	537
2444	63.97110075086229	10073.083225979773	447
2445	324.6342245504207	151.04906585437263	774
2446	325.81101796260896	155.01234016097698	747
2447	-23.143761341629173	10036.550538462667	218
2448	44.28544215806045	10073.682050275505	347
2449	-54.977425529878744	10016.813207456133	176
2450	139.8350313270649	10118.7406901969	559
2451	45.25376721453844	10066.746936930289	366
2452	49.39555078472938	10067.587367500613	398
2453	325.4009896693113	155.25284947258513	762
2454	323.9840219147062	151.91750102781927	774
2455	-21.070693222261127	10028.297898179264	291
2456	321.5170223082814	151.4196687892025	773
2457	69.55132994597508	10080.536534230605	413
2458	97.34341964836747	10091.502651984574	521
2459	322.08400659709145	157.74573682223834	783
2460	327.1921143388603	162.26241971851047	716
2461	325.5460370457417	157.94847937829667	742
2462	87.16747679659935	10081.674031801887	523
2463	324.33148982910427	157.16071505621983	733
2464	325.99794173804827	162.17296804408338	725
2465	-74.87125938241093	10007.59925856509	141
2466	71.87033856120726	10085.34139773211	405
2467	-68.06273638615647	10009.763814065776	153
2468	-46.309796613554234	10019.962542285783	197
2469	116.31366247201507	10092.14445981931	620
2470	65.85369874457302	10077.875858866679	415
2471	10.146002877902049	10052.746887213245	288
2472	322.177872721397	152.16947098488646	823
2473	105.90357327275947	10098.641842204712	493
2474	-25.628088458506696	10029.631451375551	245
2475	325.21017329086925	154.500388076088	756
2476	53.77648928954281	10071.671197089148	391
2477	164.90764741631938	10134.674957983034	578
2478	326.43168660471486	160.89033969954608	720
2479	320.2366573423992	148.77117089659674	807
2480	327.5622548950964	170.05287393568662	695
2481	327.2364585897409	164.2232891958465	714
2482	-81.27953329082405	10005.50668922408	135
2483	53.76299876051684	10063.588685149603	461
2484	322.5141406061856	150.23191181583115	789
2485	-7.056058530074807	10039.558984064583	294
2486	29.482011365285274	10054.634580854814	365
2487	-72.08274188351538	10009.59868786436	123
2488	-29.60561413728739	10028.27188341655	226
2489	105.37836217212592	10089.998756692252	556
2490	-29.53203557743636	10026.979313694917	232
2491	323.6711269678818	155.68805326637596	752
2492	127.89836190583318	10113.345215767196	519
2493	-67.43142414854172	10010.073579971604	169
2494	325.1028124418685	157.39350414281753	735
2495	327.3946831133227	169.4906185496522	688
2496	183.56399611983773	10127.789802676492	757
2497	203.6735849453343	10146.758697895943	699
2498	326.5599717106979	162.7830087553428	718
2499	323.6415254239058	161.0652115135403	765
2500	105.26605860579434	10094.026210825312	552
2501	321.77811668997305	157.8483828394113	751
2502	328.1459979510788	170.6997766622203	686
2503	321.70867759380275	145.0151783785827	790
2504	88.58498203697928	10094.454953674485	441
2505	192.85776519482778	10142.72313349006	677
2506	328.3035134945701	171.9525094705117	688
2507	6.971940521282136	10048.327322584633	291
2508	324.80864803629873	161.57070978497384	728
2509	7.814613804822301	10046.834464506981	310
2510	119.611240502693	10112.18938182113	550
2511	326.85420993248346	166.05826928177223	706
2512	8.616607083490479	10046.737449350474	302
2513	-13.338875119995905	10038.137385895576	244
2514	202.4822509567107	10153.830815135334	666
2515	165.19922753672233	10139.5074205242	561
2516	-15.890864687562015	10040.714040617808	245
2517	327.8245843405701	167.22661484984545	706
2518	-39.73825541558614	10026.281751097344	190
2519	-39.608060716606204	10025.544634552818	190
2520	326.80076158492705	159.64717532550762	728
2521	164.68413175655763	10123.340800049367	635
2522	327.02280971350257	164.60007857422258	721
2523	190.68406895434083	10131.453489179403	750
2524	63.50468579559177	10071.728430323581	446
2525	324.5235166181568	159.69234164069096	744
2526	325.18485714702854	173.32173847474562	690
2527	323.25833010992375	148.95501032472953	775
2528	58.27184383936034	10075.343441481129	390
2529	192.4330991470854	10138.797970397294	683
2530	325.06119868002804	160.87808680373888	719
2531	135.8408176054644	10123.81922230128	508
2532	3.8809957305389844	10048.493702889364	280
2533	150.1364124251215	10119.741058391994	591
2534	325.4990791057471	165.6907686105444	702
2535	-27.886081802202	10028.86419424656	228
2536	325.0893991740477	157.5050081306862	736
2537	-25.245083560424845	10033.411975273322	216
2538	325.6401742558271	159.06171219592247	734
2539	185.1000124563874	10150.37058676016	606
2540	49.553744036796246	10069.134721304355	388
2541	328.22426165003503	168.3504256732514	697
2542	317.87847445339946	135.8125791137329	847
2543	125.69506089508101	10109.309123709636	527
2544	-53.45889734187966	10019.058200289259	161
2545	-55.918297708036704	10018.332489699507	153
2546	-23.866985071858167	10035.18157390255	213
2547	122.39071085572428	10101.162820162157	575
2548	-36.24655168797362	10026.826902333198	204
2549	-45.990194703473776	10018.130832757402	210
2550	46.12305586260888	10071.549314761145	355
2551	327.5142948572762	176.64143499574462	665
2552	118.92865760275623	10105.633794528458	527
2553	-9.850080147010374	10040.777957010481	255
2554	98.40813605834879	10093.69234274691	501
2555	6.43781209178276	10049.029421193743	297
2556	321.46540998215875	148.87583390730205	800
2557	115.42176902399225	10102.195049576323	516
2558	24.808679332986173	10060.497275982321	309
2559	327.7597455961223	169.94986184707574	687
2560	13.520660396558029	10048.642267141537	331
2561	49.635008787349335	10065.665597862178	414
2562	326.66342695930035	169.8718280033489	703
2563	322.10307534044034	163.37207023681697	706
2564	-77.59173094510086	10007.077048221476	114
2565	91.11781336219363	10083.692118470506	510
2566	99.10635504629144	10090.077926669548	527
2567	116.66281983653428	10105.776161311755	505
2568	35.39829513071152	10065.37595551094	335
2569	-124.56951166045167	10012.270833490758	312
2570	75.31239007575314	10085.038431140094	426
2571	-47.66777724569656	10019.009224898295	186
2572	-8.497409427725358	10040.650159149169	255
2573	31.364842754686123	10058.831914449313	358
2574	51.10696853926234	10071.89362732282	377
2575	33.21359264872558	10057.970560896681	382
2576	78.74388397400372	10084.641351728776	432
2577	-56.816703159584236	10016.257058331694	171
2578	319.78425639920596	146.90445710106812	797
2579	-52.56514568422173	10020.762849180412	151
2580	-68.0260168528249	10011.175014309169	142
2581	119.39264274896914	10113.43800738439	489
2582	-30.877304196123575	10024.715353636748	255
2583	-56.50641248533914	10013.348867360846	212
2584	-41.40982111777254	10023.642109978815	219
2585	146.18367682264758	10130.060418862337	520
2586	323.3091001501188	159.8920709424479	739
2587	323.9695621259802	162.62806560376	723
2588	14.330203627050992	10052.802411486904	299
2589	-77.2242855461662	10006.877418377477	118
2590	-37.59966566800913	10025.431876994517	196
2591	320.97450867807527	152.5044685214784	773
2592	189.93181988197756	10145.991270447177	643
2593	185.82683784225094	10135.526573090918	668
2594	59.711341896259825	10080.851283505217	379
2595	49.68049527759044	10078.535961925916	339
2596	73.79863934625658	10081.163491276611	449
2597	88.68933614000531	10088.721536503685	471
2598	-47.319535906320176	10020.753932561684	236
2599	-34.6068091541286	10028.65437446749	204
2600	-20.780470952009637	10035.335923464852	227
2601	70.10403123085808	10080.83829517649	431
2602	181.8351683539753	10150.082904637437	591
2603	326.40646118343506	171.47639395106296	680
2604	162.07949926998236	10120.768210890834	647
2605	169.23736048092042	10140.57438234692	582
2606	121.33681265048278	10106.720781785765	535
2607	13.704975521225705	10053.822806855074	294
2608	327.4590414178693	170.02437873956325	697
2609	209.06981098697634	10153.045913622604	722
2610	-11.681463974310773	10041.33052827277	238
2611	2.430414660879819	10046.476698253025	287
2612	-62.3838632459537	10014.951526129134	141
2613	330.26702222025745	180.49337597884514	658
2614	-28.7119371194984	10028.980322628016	244
2615	46.252962089100606	10066.70704688232	404
2616	-66.9144069066376	10012.638276084917	134
2617	188.83468408551806	10150.240766262274	656
2618	-15.542984518151897	10035.79825638099	291
2619	32.49876657135343	10062.595851484964	334
2620	-55.09960096825538	10017.157856936366	161
2621	-28.87714962835986	10030.769514271055	223
2622	136.44329659038138	10115.698067113746	607
2623	-28.876124501627928	10030.792111673616	210
2624	325.8836931112534	164.41439592729898	705
2625	326.1109209548937	170.64673596982078	687
2626	-48.16196906853205	10023.03118556991	164
2627	158.46680876819937	10128.881270095586	580
2628	109.56847763493002	10113.300350058857	455
2629	161.9952652820882	10140.756061684364	581
2630	328.6851817402663	171.59118639113467	691
2631	324.50333032036735	165.63447400943195	715
2632	65.72059393035829	10082.084009332399	401
2633	-70.78766482805774	10010.595873241266	127
2634	327.37514327455665	170.10236141954059	696
2635	323.57361867156715	158.6539729024449	744
2636	89.02875756977315	10099.214567128238	417
2637	325.79927196171354	169.58611279454743	712
2638	-33.92870946541217	10030.234275415636	198
2639	-58.54928716540099	10015.769725896856	157
2640	25.42438630094739	10060.848702092213	333
